TrkTime (EST),TrkLatitude,TrkLongitude,TrkAltitude (m),HeadingPlatMagnetic (T),HeadingPlatTrue (T),PlatformSpeed (kts),TrkDist (nm),month,day,year,eventno,legtype,legstage,legno,glarel,glarer,beaufort,cloud,wx,visiblty,effort_edits,rectypeEFFORT,rectype,sightno,angle,speccode,number,numcalf,anhead,photos,idrel,confidnc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,edits,notes,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,glarev,ph_qual
2023-02-12T07:19:06.4,41.67286667,-70.95989333,16.8,345,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:11.4,41.67286833,-70.95987833,8.4,345,0,0.02,0.000680113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:16.4,41.67284,-70.9599,13.3,345,0,0.06,0.001959104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:19.3,41.67283333,-70.95991,15.7,345,0,0.03,0.00060112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:24.3,41.67283333,-70.95992,19,345,0,0.02,0.000448474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:29.4,41.67282833,-70.959915,20.5,345,0,0.02,0.000374705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:34.4,41.67282333,-70.95990833,21.5,345,0,0.03,0.000423689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:39.3,41.67281833,-70.95990333,22.3,345,0,0.03,0.000374705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:44.3,41.67281667,-70.959895,23.4,345,0,0.05,0.000386894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:49.2,41.67281833,-70.959895,24.2,345,0,0.1,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:54.3,41.67281833,-70.9599,24.8,345,0,0.03,0.000224237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:19:59.3,41.67282333,-70.95989833,25.6,345,0,0.02,0.000309368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:04.3,41.67282167,-70.9599,25.7,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:09.3,41.67282,-70.95990167,25.7,345,0,0.02,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:14.3,41.67281833,-70.95990167,25.8,345,0,0.02,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:19.3,41.67281667,-70.95989833,25.5,345,0,0.01,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:19.3,41.67281667,-70.95989833,25.5,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:24.3,41.67281167,-70.95989333,25.3,345,0,0.01,0.000374705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:29.3,41.67280667,-70.95989,25.1,345,0,0.01,0.000335364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:34.3,41.67280167,-70.95988667,24.8,345,0,0.02,0.000335364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:39.3,41.672795,-70.95988333,24.3,345,0,0.01,0.000427275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:44.3,41.67278833,-70.95988167,23.7,345,0,0.01,0.000407189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:49.3,41.67278667,-70.95988,23.9,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:49.3,41.67278667,-70.95988,23.9,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:54.3,41.67278833,-70.95988,23.9,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:20:59.3,41.67278667,-70.95987833,23.9,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:04.3,41.67278667,-70.959875,23.9,345,0,0.01,0.000149492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:09.3,41.67278667,-70.95987333,24,345,0,0.02,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:14.3,41.67278667,-70.95987167,24.1,345,0,0.03,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:19.3,41.67278667,-70.95986833,24.3,345,0,0.05,0.000149492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:19.3,41.67278667,-70.95986833,24.3,345,0,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:24.3,41.67278667,-70.95986833,24.3,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:29.3,41.67278833,-70.95986833,24.3,345,0,0,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:34.3,41.67279,-70.95986833,24.4,345,0,0.04,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:39.3,41.67279167,-70.95986833,24.4,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:44.3,41.67279333,-70.95986833,24.4,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:49.3,41.67279667,-70.95987,24.4,345,0,0.03,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:54.3,41.67279667,-70.95986833,24.4,345,0,0.01,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:21:59.3,41.67279833,-70.95986667,24.5,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:04.3,41.67279667,-70.959865,24.5,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:09.3,41.672795,-70.959865,24.6,345,0,0.03,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:14.3,41.672795,-70.95986167,24.6,345,0,0.04,0.000149492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:19.3,41.67279667,-70.95986167,24.8,345,0,0.05,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:24.3,41.67279667,-70.95986,24.8,345,0,0.19,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:29.3,41.67279667,-70.95986167,24.8,345,0,0.04,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:34.3,41.67279667,-70.95986167,24.9,345,0,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:39.3,41.67279833,-70.95986167,25,345,0,0.04,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:44.3,41.67279667,-70.95986167,25,345,0,0.1,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:49.3,41.672795,-70.95986,24.7,345,0,0.11,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:49.3,41.672795,-70.95986,24.7,345,0,0.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:54.3,41.67279333,-70.95986,24.5,345,0,0.07,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:22:59.3,41.672795,-70.95985833,24.4,345,0,0.11,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:04.3,41.672795,-70.95986,24.5,345,0,0.04,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:09.3,41.672795,-70.95986,24.4,345,0,0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:14.3,41.67279333,-70.95985833,24.4,345,0,0.04,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:19.3,41.67279333,-70.95985833,24.3,345,0,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:24.3,41.67279333,-70.95985833,24.3,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:29.3,41.67279333,-70.95985833,24.3,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:34.3,41.67279333,-70.95985833,24.3,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:39.3,41.67279333,-70.95985833,24.3,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:44.3,41.67279333,-70.95985833,24.3,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:49.3,41.67279333,-70.95985833,24.2,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:49.3,41.67279333,-70.95985833,24.2,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:54.3,41.67279333,-70.95985833,24.2,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:23:59.3,41.67279167,-70.95985833,24.1,345,0,0.05,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:04.3,41.67279167,-70.95985833,24.2,345,0,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:09.3,41.67279167,-70.95985833,24.2,345,0,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:14.3,41.67279167,-70.95985833,24.2,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:19.3,41.67279167,-70.95985833,24.2,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:24.3,41.67279167,-70.95985833,24.2,345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:29.3,41.67279333,-70.95986,24.4,345,0,0.06,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:34.3,41.672795,-70.95986,24.5,345,0,0.06,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:39.3,41.67279667,-70.95986,24.5,345,0,0.06,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:44.3,41.67279833,-70.95986167,24.5,345,0,0.05,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:49.3,41.67279833,-70.95986167,24.7,345,0,0.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:54.3,41.6728,-70.95986333,24.8,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:24:59.3,41.67280167,-70.95986333,25,345,0,0.14,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:04.3,41.67280333,-70.95986333,25.1,345,0,0.04,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:09.3,41.67280167,-70.95986333,25,345,0,0.1,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:14.3,41.67280167,-70.95986333,24.9,345,0,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:19.3,41.67280167,-70.95986333,24.9,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:19.3,41.67280167,-70.95986333,24.9,345,0,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:24.3,41.67280167,-70.95986333,25,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:29.3,41.67280167,-70.95986333,25,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:34.3,41.67280167,-70.959865,25.1,345,0,0.01,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:39.3,41.67280333,-70.95986833,25.5,345,0,0.03,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:44.3,41.672805,-70.95987167,25.9,345,0,0.01,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:49.3,41.67281,-70.95987333,26.7,345,0,0.02,0.000309368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:54.3,41.67281333,-70.959875,27.1,345,0,0,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:25:59.3,41.67281333,-70.959875,27.1,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:04.3,41.672815,-70.959875,27.1,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:09.3,41.67281833,-70.95987667,27.2,345,0,0.01,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:14.3,41.67281833,-70.959875,27.2,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:19.3,41.67281667,-70.959875,27.3,345,0,0.03,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:19.3,41.67281667,-70.959875,27.3,345,0,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:24.3,41.67281667,-70.95987333,27.4,345,0,0.04,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:29.3,41.67281333,-70.959875,27.4,345,0,0.04,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:34.3,41.67281167,-70.959875,27.5,345,0,0.02,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:39.3,41.67281167,-70.959875,27.5,345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:44.3,41.67281167,-70.959875,27.5,345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:49.2,41.67281167,-70.959875,27.5,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:54.3,41.67281167,-70.95987667,27.5,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:26:59.2,41.67281,-70.95988,27.6,345,0,0.01,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:04.3,41.67281,-70.95988167,27.6,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:09.3,41.67281167,-70.95988167,27.6,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:14.3,41.67281167,-70.95988333,27.7,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:19.3,41.67281167,-70.95988333,27.8,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:19.3,41.67281167,-70.95988333,27.8,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:24.3,41.67281167,-70.959885,27.9,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:29.3,41.67281167,-70.95988333,28.2,345,0,0.01,7.47457E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:34.3,41.67281167,-70.95988333,28.3,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:39.3,41.67280833,-70.95988333,28.3,345,0,0.01,0.000200135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:44.3,41.67280667,-70.95988,28.3,345,0,0.02,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:49.3,41.67280333,-70.95988,28.4,345,0,0.01,0.000200135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:49.3,41.67280333,-70.95988,28.4,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:54.3,41.67280167,-70.95987833,28.4,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:27:59.3,41.6728,-70.95987833,28.2,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:04.3,41.67279833,-70.95987833,28,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:09.3,41.67279833,-70.95987833,27.9,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:14.3,41.6728,-70.95987833,27.9,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:19.3,41.67280167,-70.95987833,28,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:19.3,41.67280167,-70.95987833,28,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:24.3,41.67280167,-70.95987667,28,345,0,0.01,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:29.3,41.67280333,-70.959875,28.3,345,0,0.01,0.000124902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:34.3,41.67280333,-70.959875,28.7,345,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:39.3,41.67280333,-70.95987333,29.1,345,0,0.01,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:44.3,41.67280333,-70.95987167,29.3,345,0,0.01,7.47458E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:49.3,41.672805,-70.95986833,29.6,345,0,0.01,0.000179892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:54.3,41.67280833,-70.95986667,30,345,0,0.01,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:28:59.3,41.67281,-70.95986667,30.3,345,0,0.01,0.000100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12T07:29:04.3,41.67281333,-70.959865,30.7,345,0,0.01,0.000213637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
