TrkTime (EST),TrkLatitude,TrkLongitude,TrkAltitude (m),HeadingPlatMagnetic (T),HeadingPlatTrue (T),PlatformSpeed (kts),TrkDist (nm),month,day,year,eventno,legtype,legstage,legno,glarel,glarer,beaufort,cloud,wx,visiblty,effort_edits,rectypeEFFORT,rectype,sightno,angle,speccode,number,numcalf,anhead,photos,idrel,confidnc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,edits,notes,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,glarev,ph_qual
2024-01-19T07:45:41.0,41.67099333,-70.96357667,24.7,233.42,248.42,12.95,0.018174818,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:45:46.0,41.67090833,-70.96386333,23.9,234.25,249.25,8.03,0.013832508,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:45:51.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0.00377074,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:45:56.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:01.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:06.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:11.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:16.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:21.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:26.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:31.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:41.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:46.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:51.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:46:56.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:01.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:06.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:11.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:16.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:21.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:26.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:31.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:41.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:46.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:51.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:47:56.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:01.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:06.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:06.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:11.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:16.1,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:21.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:26.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:31.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:36.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:41.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:46.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:51.0,41.6709,-70.96394667,23.8,253.21,268.21,0,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:48:56.0,41.67089,-70.96406833,23.9,257.38,272.38,4.82,0.005489534,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:01.1,41.67093333,-70.96423667,23.9,282.87,297.87,5.95,0.007985281,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:06.0,41.67105,-70.96443,23.7,294.6,309.6,8.87,0.01114666,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:11.0,41.67118667,-70.96468667,23.7,287.89,302.89,10.68,0.014136379,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:16.1,41.67134833,-70.96483,23.8,335.88,350.88,7.67,0.011642157,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:21.0,41.67153,-70.96468667,23.7,21.11,36.11,10.63,0.012660685,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:26.0,41.67195833,-70.96423667,23.6,23.6,38.6,29.82,0.032690693,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:31.0,41.67278333,-70.963355,23.7,23.72,38.72,51.72,0.063380027,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:36.0,41.67396,-70.96211667,23.7,23.43,38.43,69.75,0.089862602,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:36.0,41.67396,-70.96211667,23.7,23.43,38.43,69.75,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:41.0,41.675405,-70.96057667,26.7,23.47,38.47,83.53,0.110890652,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:46.0,41.67701667,-70.95881833,43.2,24.75,39.75,92.12,0.124824822,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:51.0,41.67866667,-70.957005,64.2,24.14,39.14,92.96,0.128166604,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:49:56.0,41.68018833,-70.95536167,107.8,24.07,39.07,86.67,0.117377194,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:01.1,41.68157667,-70.95388667,143,23.55,38.55,78.48,0.106409462,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:06.0,41.683025,-70.95239833,166.9,22.78,37.78,82.7,0.109616478,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:06.0,41.683025,-70.95239833,166.9,22.78,37.78,82.7,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:11.0,41.68459333,-70.95084833,188,22.1,37.1,86.87,0.117035194,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:16.1,41.68620167,-70.94929833,218.2,21.56,36.56,86.79,0.118975019,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:21.1,41.68778167,-70.94765667,247,23.45,38.45,87.45,0.120072273,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:26.1,41.68939167,-70.94599167,273.4,22.48,37.48,87.99,0.122135881,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:31.0,41.69109,-70.94435167,292.4,20.29,35.29,91.92,0.125715006,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:36.0,41.69288333,-70.94271667,306.5,18.92,33.92,94.73,0.130256727,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:41.0,41.69476833,-70.94114333,321.7,16.44,31.44,96.63,0.133357888,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:46.0,41.6967,-70.93963833,339.7,15.08,30.08,96.71,0.134176437,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:51.0,41.69863833,-70.93816,358,14.66,29.66,96.47,0.133925956,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:50:56.0,41.70057667,-70.93666167,373.1,15.18,30.18,96.87,0.13437089,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:01.0,41.702535,-70.935145,386.8,15.08,30.08,98.28,0.13582075,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:06.0,41.70452167,-70.93363167,401.1,14.6,29.6,98.97,0.137221102,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:11.0,41.70651833,-70.93212,416.4,14.73,29.73,99.4,0.137705516,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:16.0,41.70857333,-70.93072833,430.3,9.97,24.97,100.04,0.138255341,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:21.0,41.71080667,-70.929675,435.2,2.49,17.49,103.87,0.14215913,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:26.0,41.713225,-70.92892,436.8,356.75,11.75,108.74,0.149088911,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:31.0,41.71574167,-70.92834167,445.3,354.21,9.21,110.57,0.153308852,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:36.0,41.71831333,-70.92782667,448.8,353.42,8.42,113.07,0.156119572,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:36.0,41.71831333,-70.92782667,448.8,353.42,8.42,113.07,0,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:41.0,41.72094833,-70.92737333,448.2,352.14,7.14,115.32,0.15950571,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:46.0,41.72362833,-70.92697,450.6,351.31,6.31,116.77,0.161920385,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:51.0,41.72633833,-70.926575,450.9,351.42,6.42,118.05,0.163669575,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:51:56.1,41.72907667,-70.92617167,450.4,351.38,6.38,119.16,0.165401151,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:01.1,41.73183,-70.925775,451.4,351.14,6.14,119.57,0.166264113,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:06.0,41.734595,-70.92536333,451,351.53,6.53,120.15,0.167033386,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:11.0,41.73736333,-70.92484167,447.8,354.1,9.1,120.94,0.167847251,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:16.0,41.74013167,-70.92417167,443.4,355.52,10.52,122.24,0.168900705,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:21.0,41.74292167,-70.923445,439.5,356.16,11.16,123.12,0.170646851,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:26.0,41.74572333,-70.92269167,438.1,356.43,11.43,123.44,0.171565221,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:31.0,41.74853333,-70.921905,437,357.19,12.19,124.22,0.172354607,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:36.0,41.75134,-70.92107,436.3,357.78,12.78,124.38,0.17261454,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:41.0,41.75414333,-70.92019,434.9,358.41,13.41,124.34,0.172867239,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:46.0,41.75695,-70.91928,433.2,358.86,13.86,124.64,0.17337268,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:51.0,41.75974833,-70.91831,431.9,359.57,14.57,124.93,0.173539146,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:52:56.0,41.76254667,-70.917335,431.5,359.76,14.76,124.78,0.173594864,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19T07:53:01.0,41.76534667,-70.91634167,430.7,359.89,14.89,125.13,0.173899453,1,19,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
