TrkTime (EDT),TrkLatitude,TrkLongitude,TrkAltitude (m),HeadingPlatMagnetic (T),HeadingPlatTrue (T),PlatformSpeed (kts),TrkDist (nm),month,day,year,eventno,legtype,legstage,legno,glarel,glarer,beaufort,cloud,wx,visiblty,effort_edits,rectypeEFFORT,rectype,sightno,angle,speccode,number,numcalf,anhead,photos,idrel,confidnc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,edits,notes,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,glarev,ph_qual
2023-08-02T10:46:34.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:39.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:49.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:54.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:46:59.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:04.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:09.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:19.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:24.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:29.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:34.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:39.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:49.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:54.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:47:59.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:04.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:09.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:19.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:24.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:29.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:34.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:39.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:49.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:54.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:48:59.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:04.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:09.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:19.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:24.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:29.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:34.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:39.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:49.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:54.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:49:59.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:04.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:09.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:14.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:19.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:24.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:29.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:34.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:39.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:44.9,41.67096333333333,-70.96358666666667,24.5,250.75,265.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:49.9,41.670945,-70.96369,26.1,235.1,250.1,0.92,0.0047632988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:54.9,41.670945,-70.96369666666666,26.2,235.1,250.1,0,0.0002989916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:50:59.9,41.670945,-70.96369666666666,26.2,235.1,250.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:04.9,41.670945,-70.96369666666666,26.2,235.1,250.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:09.9,41.67093333333333,-70.96377,26.1,234.73,249.73,1.88,0.0033626744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:14.9,41.67091166666667,-70.96384166666667,26.2,231.68,246.68,2.84,0.003467436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:19.9,41.670885,-70.96393,26.1,237.57,252.57,3.37,0.0042729453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:24.9,41.67087333333333,-70.96402,26,249.64999999999998,264.65,2.53,0.0040967201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:29.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0.0010512454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:34.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:39.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:44.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:49.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:54.9,41.670875,-70.96404333333334,26.1,267.3,282.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:51:59.9,41.67088,-70.96413,25.9,270.22,285.22,3.3,0.0038984712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:04.9,41.67092,-70.96425166666667,26,287.91,302.91,5.38,0.0059617336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:09.9,41.671,-70.96440166666666,26,292.51,307.51,6.71,0.0082660623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:14.9,41.6711,-70.96457333333333,26.2,292.76,307.76,7.77,0.0097633758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:14.9,41.6711,-70.96457333333333,26.2,292.76,307.76,7.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:19.9,41.671225,-70.964745,26.6,314.85,329.85,7.62,0.0107517728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:24.9,41.67140166666667,-70.96476166666666,26.9,0.5899999999999999,15.59,8.56,0.0106334517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:29.9,41.671593333333334,-70.96461,26.9,21.79,36.79,11.71,0.0133677086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:34.9,41.67196333333333,-70.96422666666666,26.1,23.1,38.1,30.24,0.0280902604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:39.9,41.67270333333333,-70.96343833333333,24.8,23.78,38.78,50.19,0.0567802375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:44.9,41.67377833333333,-70.96229666666666,24.2,23.939999999999998,38.94,67.26,0.0823853914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:49.9,41.675126666666664,-70.96086166666667,25,23.299999999999997,38.3,80.86,0.1034172789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:54.9,41.67669333333333,-70.95921833333334,33.1,22.58,37.58,89.56,0.119494704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:52:59.9,41.67839166666668,-70.9575,49.6,22.689999999999998,37.69,93.47,0.12781013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:04.9,41.680061666666674,-70.955745,75.9,22.740000000000002,37.74,92.18,0.1274644398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:09.9,41.681736666666666,-70.95396666666667,103.9,24.57,39.57,92.61,0.1283469166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:14.9,41.68340666666667,-70.95215833333334,134.1,24.090000000000003,39.09,92.51,0.1289521569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:14.9,41.68340666666667,-70.95215833333334,134.1,24.090000000000003,39.09,92.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:19.9,41.685028333333335,-70.95037166666667,164,24.25,39.25,89.45,0.1260880339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:24.9,41.68663166666666,-70.94863166666667,181.7,23.950000000000003,38.95,90.53,0.123910666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:29.9,41.68828833333333,-70.9468,193,24.729999999999997,39.73,94.21,0.1289903579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:34.9,41.689978333333336,-70.94483333333334,198.9,30.009999999999998,45.01,98.98,0.1344288707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:39.9,41.691383333333334,-70.94233333333334,209.4,45.95,60.95,104.28,0.140284286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:44.9,41.692233333333334,-70.9393,225.5,61.91,76.91,107.11,0.1452574237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:44.9,41.692233333333334,-70.9393,225.5,61.91,76.91,107.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:49.9,41.69240166666667,-70.93596,244.2,78.59,93.59,110.52,0.1500857526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:54.9,41.691865,-70.93257333333334,266.2,93.58,108.58,112.3,0.1552190096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:53:59.9,41.690705,-70.92950833333333,290.8,108.32,123.32,111.57,0.1540597024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:04.9,41.68897166666667,-70.92695166666667,309.6,124.47,139.47,112.18,0.1548242366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:09.9,41.686766666666664,-70.92506666666667,327.6,139.14,154.14,113.98,0.1570672999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:14.9,41.684268333333335,-70.92395,348,152.96,167.96,113.46,0.1581369774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:19.9,41.68166333333333,-70.92358166666666,363.2,164.31,179.31,113.78,0.1572750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:24.9,41.67906166666667,-70.92382166666667,386.3,172.72,187.72,111.98,0.1565755579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:29.9,41.676498333333335,-70.92442666666666,405.3,176.78,191.78,113.43,0.1562767432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02T10:54:34.9,41.673923333333335,-70.92527166666666,424.1,179.95,194.95,115.42,0.1591805839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
