rectype,month,day,year,eventno,time,lat,long,heading,alt,legtype,legstage,legno,visiblty,glarel,glarer,beaufort,cloud,wx,sightno,strip,speccode,number,numcalf,anhead,photos,idrel,confidnc,behav1,behav2,behav3,behav4,behav5,behav6,behav7,behav8,behav9,behav10,behav11,behav12,behav13,behav14,behav15,psightings,ssightings,pnum,snum,legflag,view,refno,stratum,utc,radalt,gpsspeed,setalt,setvel,lensfl,ggf,int,gpsq,gpssats,roll,pitch,yaw,maghead,notes,edits,glarev,ph_qual
"Z","03","23",2022,1,"090309",41.6730,-70.9602,355,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,1,"","","","000.5",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,2,"090318",41.6730,-70.9602,352,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,2,"","","","000.0",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,3,"090322",41.6730,-70.9602,339,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,3,"","","","000.2",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,4,"090326",41.6730,-70.9602,354,21," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,4,"","","","000.2",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,5,"090330",41.6730,-70.9602,353,21," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,5,"","","","000.0",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,6,"090334",41.6730,-70.9602,338,21," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,6,"","","","000.4",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,7,"090342",41.6730,-70.9602,351,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",F,7,"","","","000.1",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,8,"090346",41.6730,-70.9602,349,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",0,0,"","","/",T,8,"","","","000.1",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,9,"090350",41.6730,-70.9602,349,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,0,"","","/",T,10,"","","","000.1",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,10,"090354",41.6730,-70.9602,4,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,0,"","","/",T,11,"","","","000.1",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,11,"090403",41.6730,-70.9602,326,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",T,13,"","","","000.4",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,12,"090407",41.6730,-70.9602,335,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,14,"","","","000.1",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,13,"090411",41.6730,-70.9602,341,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,15,"","","","000.2",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,14,"090415",41.6730,-70.9602,333,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,16,"","","","000.3",1000,100,85,5,5.00,"3","8","","","","","",""," ",""
"Z","03","23",2022,15,"090419",41.6730,-70.9602,336,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,17,"","","","000.0",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,16,"090427",41.6730,-70.9602,340,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,18,"","","","000.6",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,17,"090431",41.6730,-70.9602,339,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,19,"","","","000.2",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,18,"090435",41.6730,-70.9602,310,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,20,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,19,"090440",41.6730,-70.9602,325,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,21,"","","","000.5",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,20,"090448",41.6730,-70.9602,341,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,22,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,21,"090452",41.6730,-70.9602,331,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,23,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,22,"090456",41.6730,-70.9602,348,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,24,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,23,"090500",41.6730,-70.9602,0,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,25,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,24,"090504",41.6730,-70.9602,343,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,26,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,25,"090512",41.6730,-70.9602,349,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,27,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,26,"090516",41.6730,-70.9602,356,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,28,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,27,"090521",41.6730,-70.9602,351,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,29,"","","","000.3",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,28,"090525",41.6730,-70.9602,356,28," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,30,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,29,"090533",41.6730,-70.9602,339,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,31,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,30,"090537",41.6730,-70.9602,329,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,32,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,31,"090541",41.6730,-70.9602,326,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,33,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,32,"090545",41.6730,-70.9602,328,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,34,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,33,"090549",41.6730,-70.9602,323,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,35,"","","","000.3",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,34,"090558",41.6730,-70.9602,0,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,36,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,35,"090602",41.6730,-70.9602,358,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,37,"","","","000.0",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,36,"090606",41.6730,-70.9602,2,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,38,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,37,"090610",41.6730,-70.9602,359,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,39,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,38,"090618",41.6730,-70.9602,7,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,40,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,39,"090622",41.6730,-70.9602,18,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,41,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,40,"090626",41.6730,-70.9602,9,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,42,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,41,"090630",41.6730,-70.9602,2,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,43,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,42,"090638",41.6730,-70.9602,353,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,44,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,43,"090643",41.6730,-70.9602,5,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,45,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,44,"090647",41.6730,-70.9602,341,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,46,"","","","000.4",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,45,"090651",41.6730,-70.9602,355,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,47,"","","","000.4",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,46,"090655",41.6730,-70.9602,36,22," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,48,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,47,"090703",41.6730,-70.9602,18,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,49,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,48,"090707",41.6730,-70.9602,15,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,50,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,49,"090711",41.6730,-70.9602,7,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,51,"","","","000.5",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,50,"090715",41.6730,-70.9602,13,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,52,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,51,"090724",41.6730,-70.9602,20,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,53,"","","","000.2",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,52,"090728",41.6730,-70.9602,31,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,54,"","","","000.1",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,53,"090732",41.6730,-70.9602,29,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,55,"","","","000.5",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,54,"090736",41.6730,-70.9602,46,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,56,"","","","002.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,55,"090740",41.6731,-70.9601,19,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,57,"","","","003.8",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,56,"090748",41.6733,-70.9601,331,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,58,"","","","006.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,57,"090752",41.6733,-70.9602,281,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,59,"","","","006.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,58,"090756",41.6733,-70.9604,228,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,60,"","","","007.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,59,"090801",41.6732,-70.9605,219,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,61,"","","","009.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,60,"090809",41.6729,-70.9609,219,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,62,"","","","012.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,61,"090813",41.6727,-70.9611,216,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,63,"","","","013.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,62,"090817",41.6725,-70.9613,219,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,64,"","","","014.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,63,"090821",41.6723,-70.9615,218,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,65,"","","","014.9",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,64,"090825",41.6720,-70.9617,216,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,66,"","","","015.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,65,"090833",41.6716,-70.9622,218,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,67,"","","","015.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,66,"090837",41.6713,-70.9625,229,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,68,"","","","014.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,67,"090842",41.6712,-70.9628,248,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,69,"","","","013.8",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,68,"090846",41.6711,-70.9631,248,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,70,"","","","014.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,69,"090854",41.6709,-70.9638,246,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,71,"","","","011.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,70,"090858",41.6709,-70.9640,253,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,72,"","","","008.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,71,"090902",41.6709,-70.9641,308,23," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,73,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,72,"090906",41.6709,-70.9641,316,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,74,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,73,"090910",41.6709,-70.9641,324,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,75,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,74,"090918",41.6709,-70.9641,248,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,76,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,75,"090923",41.6709,-70.9641,200,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,77,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,76,"090927",41.6709,-70.9641,203,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,78,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,77,"090931",41.6709,-70.9641,186,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,79,"","","","000.1",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,78,"090939",41.6709,-70.9641,191,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,80,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,79,"090943",41.6709,-70.9641,172,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,81,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,80,"090947",41.6709,-70.9641,159,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,82,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,81,"090951",41.6709,-70.9641,175,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,83,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,82,"090955",41.6709,-70.9641,167,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,84,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,83,"091004",41.6709,-70.9641,186,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,85,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,84,"091008",41.6709,-70.9641,176,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,86,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,85,"091012",41.6709,-70.9641,162,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,87,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,86,"091016",41.6709,-70.9641,171,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,88,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,87,"091024",41.6709,-70.9641,158,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,89,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,88,"091028",41.6709,-70.9641,174,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,90,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,89,"091032",41.6709,-70.9641,166,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,91,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,90,"091036",41.6709,-70.9641,142,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,92,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,91,"091040",41.6709,-70.9641,162,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,93,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,92,"091049",41.6709,-70.9641,134,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,94,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,93,"091053",41.6709,-70.9641,182,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,95,"","","","000.5",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,94,"091057",41.6709,-70.9641,191,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,96,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,95,"091101",41.6709,-70.9641,179,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,97,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,96,"091109",41.6709,-70.9641,175,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,98,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,97,"091113",41.6709,-70.9641,159,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,99,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,98,"091117",41.6709,-70.9641,175,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,100,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,99,"091121",41.6709,-70.9640,129,24," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,101,"","","","000.4",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,100,"091126",41.6709,-70.9640,108,25," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,102,"","","","000.0",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,101,"091134",41.6709,-70.9640,135,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,103,"","","","000.0",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,102,"091138",41.6709,-70.9640,140,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,104,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,103,"091142",41.6709,-70.9640,154,27," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,105,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,104,"091146",41.6709,-70.9640,224,26," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,106,"","","","000.3",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,105,"091154",41.6709,-70.9640,297,28," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,107,"","","","000.3",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,106,"091158",41.6709,-70.9640,300,27," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,108,"","","","000.2",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,107,"091202",41.6709,-70.9640,286,28," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,109,"","","","000.1",1000,100,85,5,5.00,"3","9","","","","","",""," ",""
"Z","03","23",2022,108,"091207",41.6709,-70.9640,292,27," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,110,"","","","000.2",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
"Z","03","23",2022,109,"091211",41.6709,-70.9640,289,27," "," ","",""," "," "," ",""," ","","","","","",""," "," ","","","","","","","","","","","","","","","","",1,1,"","","/",F,111,"","","","000.1",1000,100,85,5,5.00,"3","10","","","","","",""," ",""
