"rectype","month","day","year","eventno","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
"S",9,17,2023,686,111504,42.77769778,-69.7515491,55,296,1,"-","",5,"","",3,1,"C","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.3,1000,100,"","","","","","","","","","","ON WATCH, BEGIN SURVEY - ","","",0.066094861
"X",9,17,2023,687,111507,42.77853667,-69.74996,54,301,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1000,100,"","","","","","","","","","","","","",0.152356621
"X",9,17,2023,688,111512,42.78000833,-69.74720833,54,299,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.4,1000,100,"","","","","","","","","","","","","",0.150038857
"X",9,17,2023,689,111517,42.781495,-69.744455,54,298,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.4,1000,100,"","","","","","","","","","","","","",0.150627815
"X",9,17,2023,690,111522,42.783015,-69.74174167,53,301,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.7,1000,100,"","","","","","","","","","","","","",0.150415088
"X",9,17,2023,691,111522,42.783015,-69.74174167,53,301,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.7,1000,100,"","","","","","","","","","","","","",0
"X",9,17,2023,692,111527,42.78451333,-69.739095,53,308,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0.147290225
"X",9,17,2023,693,111532,42.78600167,-69.73650167,52,309,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.8,1000,100,"","","","","","","","","","","","","",0.145063666
"X",9,17,2023,694,111537,42.78754167,-69.73395833,50,300,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.3,1000,100,"","","","","","","","","","","","","",0.145286635
"X",9,17,2023,695,111542,42.78917333,-69.73145167,48,291,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.1,1000,100,"","","","","","","","","","","","","",0.147635142
"X",9,17,2023,696,111547,42.79085667,-69.72895667,48,288,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.7,1000,100,"","","","","","","","","","","","","",0.149330577
"X",9,17,2023,697,111552,42.79252,-69.72650333,48,294,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.1,1000,100,"","","","","","","","","","","","","",0.147164666
"X",9,17,2023,698,111557,42.79413333,-69.724055,48,293,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.1,1000,100,"","","","","","","","","","","","","",0.144978105
"X",9,17,2023,699,111602,42.79576333,-69.72157333,49,292,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.3,1000,100,"","","","","","","","","","","","","",0.146737449
"X",9,17,2023,700,111607,42.79731333,-69.71898333,52,298,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.3,1000,100,"","","","","","","","","","","","","",0.147243312
"X",9,17,2023,701,111612,42.79867833,-69.71626167,57,305,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.1,1000,100,"","","","","","","","","","","","","",0.145235433
"X",9,17,2023,702,111617,42.799985,-69.713545,56,307,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103,1000,100,"","","","","","","","","","","","","",0.143101821
"X",9,17,2023,703,111622,42.80135167,-69.71085167,55,305,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.1,1000,100,"","","","","","","","","","","","","",0.144259331
"X",9,17,2023,704,111622,42.80135167,-69.71085167,55,305,1,"-","",5,"","",3,1,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.1,1000,100,"","","","","","","","","","","","","",0
