"rectype","month","day","year","eventno","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
"S",7,22,2024,1640,92238,41.4063088687813,-71.4034153018081,230,408,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109,1500,100,"","","","","","","","","","","","","",0.0315856112
"X",7,22,2024,1641,92239,41.4059941666667,-71.4039041833333,230,408,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.1,1500,100,"","","","","","","","","","","","","",0.0605977776
"X",7,22,2024,1642,92241,41.4053370833333,-71.40493655,230,408,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0609738349
"X",7,22,2024,1643,92243,41.4046859666667,-71.4059683,230,408,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0607217639
"X",7,22,2024,1644,92245,41.4040375833333,-71.4070023166667,230,407,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0606948734
"X",7,22,2024,1645,92247,41.4033923,-71.4080375333333,231,407,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.4,1500,100,"","","","","","","","","","","","","",0.0606175714
"X",7,22,2024,1646,92249,41.4027472666667,-71.4090726333333,230,406,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0606042936
"X",7,22,2024,1647,92251,41.40209865,-71.4101033166667,230,405,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1500,100,"","","","","","","","","","","","","",0.0605898455
"X",7,22,2024,1648,92253,41.4014465666667,-71.4111288666667,230,403,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.1,1500,100,"","","","","","","","","","","","","",0.0605476555
"X",7,22,2024,1649,92255,41.4007905666667,-71.4121518,230,402,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.1,1500,100,"","","","","","","","","","","","","",0.0606107127
"X",7,22,2024,1650,92257,41.40013265,-71.4131722333333,230,400,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1500,100,"","","","","","","","","","","","","",0.0606004805
"X",7,22,2024,1651,92259,41.3994724666667,-71.4141911166667,229,398,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1500,100,"","","","","","","","","","","","","",0.0606367859
"X",7,22,2024,1652,92301,41.3988115666667,-71.4152094,229,396,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0606448374
"X",7,22,2024,1653,92303,41.3981479333333,-71.4162271,229,395,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.3,1500,100,"","","","","","","","","","","","","",0.0607328666
"X",7,22,2024,1654,92305,41.39748525,-71.417243,229,394,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1500,100,"","","","","","","","","","","","","",0.0606346161
"X",7,22,2024,1655,92307,41.3968247166667,-71.41825925,229,392,1,"-","",5,"","",1,4,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.2,1500,100,"","","","","","","","","","","","","",0.0605622536
