"eventno","rectype","month","day","year","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
1365,"X",7,25,2023,100452,40.929745,-71.04670167,269,472,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.5,1000,100,"","","","","","","","","","","","","",0.128802132
1366,"X",7,25,2023,100457,40.92921833,-71.04945667,252,475,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92,1000,100,"","","","","","","","","","","","","",0.128909575
1367,"X",7,25,2023,100502,40.928395,-71.05204333,246,478,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.5,1000,100,"","","","","","","","","","","","","",0.127324339
1368,"X",7,25,2023,100507,40.92741,-71.054445,240,485,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.3,1000,100,"","","","","","","","","","","","","",0.123962652
1369,"X",7,25,2023,100507,40.92741,-71.054445,240,485,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.3,1000,100,"","","","","","","","","","","","","",0
1370,"X",7,25,2023,100512,40.92629833,-71.05669667,234,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.3,1000,100,"","","","","","","","","","","","","",0.122016872
1371,"X",7,25,2023,100517,40.92475667,-71.05839167,215,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.3,1000,100,"","","","","","","","","","","","","",0.120333866
1372,"X",7,25,2023,100522,40.92289667,-71.059475,199,486,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.1,1000,100,"","","","","","","","","","","","","",0.122010983
1373,"X",7,25,2023,100527,40.920805,-71.05968,179,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.6,1000,100,"","","","","","","","","","","","","",0.125928516
1374,"P",7,25,2023,100528,40.920458,-71.05955371,176,487,4,"-","15",5,"","",1,2,"H","37","","","RECV","10","","","1","9","2","","","","","","","","","","","","","","","","","","","",90.9,1000,100,"","","","","","","","","","","","","",0.021607773
1375,"X",7,25,2023,100532,40.91875333,-71.05893333,161,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.5,1000,100,"","","","","","","","","","","","","",0.127755876
1376,"X",7,25,2023,100537,40.916975,-71.05731,141,490,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.4,1000,100,"","","","","","","","","","","","","",0.12970949
1377,"X",7,25,2023,100542,40.91558333,-71.05503,125,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.4,1000,100,"","","","","","","","","","","","","",0.132975656
1378,"X",7,25,2023,100547,40.91460333,-71.05227,112,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1000,100,"","","","","","","","","","","","","",0.138359828
1379,"P",7,25,2023,100549,40.91446258,-71.05139921,108,484,4,"-","15",5,"","",1,2,"H","38","90","","FIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",101.1,1000,100,"","","","","","","","","","EXACT POINT ","","","",0.040402994
1380,"X",7,25,2023,100552,40.91411167,-71.04922833,96,483,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.2,1000,100,"","","","","","","","","","","","","",0.141128183
1381,"X",7,25,2023,100557,40.91454,-71.04607833,74,480,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.8,1000,100,"","","","","","","","","","","","","",0.145217022
1382,"X",7,25,2023,100602,40.91585333,-71.04328833,53,477,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.8,1000,100,"","","","","","","","","","","","","",0.149137037
1383,"P",7,25,2023,100605,40.91691781,-71.04220311,41,480,4,"-","15",5,"","",1,2,"H","39","90","","HUWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",108,1000,100,"","","","","","","","","","","","","",0.080678609
1384,"X",7,25,2023,100607,40.91781833,-71.041285,32,482,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.3,1000,100,"","","","","","","","","","","","","",0.148931071
1385,"X",7,25,2023,100612,40.92016167,-71.04047833,9,492,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.9,1000,100,"","","","","","","","","","","","","",0.14537676
1386,"X",7,25,2023,100617,40.92242833,-71.041055,337,492,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.138583506
1387,"X",7,25,2023,100622,40.92425667,-71.04274167,313,489,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.7,1000,100,"","","","","","","","","","","","","",0.133810182
1388,"X",7,25,2023,100627,40.92536,-71.045205,290,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.8,1000,100,"","","","","","","","","","","","","",0.129907992
1389,"X",7,25,2023,100632,40.92586167,-71.04793,283,483,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.9,1000,100,"","","","","","","","","","","","","",0.127234086
1390,"X",7,25,2023,100637,40.92626,-71.050725,281,474,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.9,1000,100,"","","","","","","","","","","","","",0.129027978
1391,"X",7,25,2023,100642,40.92656833,-71.05361167,278,476,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.8,1000,100,"","","","","","","","","","","","","",0.132251854
1392,"X",7,25,2023,100647,40.92683667,-71.05647333,275,477,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.4,1000,100,"","","","","","","","","","","","","",0.130811016
1393,"X",7,25,2023,100652,40.926785,-71.05934833,261,474,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.7,1000,100,"","","","","","","","","","","","","",0.130456627
1394,"P",7,25,2023,100656,40.92614024,-71.06156462,243,482,4,"-","15",5,"","",1,2,"H","40","90","","FIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",90,1000,100,"","","","","","","","","","EXACT POINT","","","",0.107734162
1395,"X",7,25,2023,100657,40.92602667,-71.061955,240,483,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.6,1000,100,"","","","","","","","","","","","","",0.12671078
1396,"X",7,25,2023,100702,40.92468833,-71.06403333,219,479,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.2,1000,100,"","","","","","","","","","","","","",0.123878745
1397,"X",7,25,2023,100707,40.922775,-71.06498,182,481,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.3,1000,100,"","","","","","","","","","","","","",0.122642482
1398,"X",7,25,2023,100712,40.92077167,-71.06425,152,481,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92,1000,100,"","","","","","","","","","","","","",0.124757041
1399,"X",7,25,2023,100717,40.91893167,-71.06271167,145,476,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.7,1000,100,"","","","","","","","","","","","","",0.130673012
1400,"X",7,25,2023,100722,40.91714333,-71.06102333,144,477,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.7,1000,100,"","","","","","","","","","","","","",0.131894581
1401,"X",7,25,2023,100727,40.91536167,-71.05933667,144,481,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.7,1000,100,"","","","","","","","","","","","","",0.13152613
1402,"X",7,25,2023,100732,40.91362167,-71.05761,141,483,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.2,1000,100,"","","","","","","","","","","","","",0.130581547
1403,"X",7,25,2023,100737,40.911925,-71.055725,140,480,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.4,1000,100,"","","","","","","","","","","","","",0.133012347
1404,"X",7,25,2023,100742,40.91021667,-71.05381667,136,480,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.7,1000,100,"","","","","","","","","","","","","",0.134231488
1405,"P",7,25,2023,100746,40.90901251,-71.05174655,120,481,4,"-","15",5,"","",1,2,"H","41","90","","HUWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",99.4,1000,100,"","","","","","","","","","EXACT POINT","","","",0.118533826
1406,"X",7,25,2023,100747,40.90884,-71.05145,118,481,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.8,1000,100,"","","","","","","","","","","","","",0.13551445
1407,"X",7,25,2023,100752,40.908095,-71.04854333,102,486,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101,1000,100,"","","","","","","","","","","","","",0.139271344
1408,"X",7,25,2023,100757,40.90796167,-71.04544333,85,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.4,1000,100,"","","","","","","","","","","","","",0.140894076
1409,"X",7,25,2023,100802,40.90859833,-71.04240833,66,486,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.4,1000,100,"","","","","","","","","","","","","",0.14292319
1410,"X",7,25,2023,100807,40.90996333,-71.03976,50,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.4,1000,100,"","","","","","","","","","","","","",0.145455506
1411,"X",7,25,2023,100807,40.90996333,-71.03976,50,487,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.4,1000,100,"","","","","","","","","","","","","",0
1412,"X",7,25,2023,100812,40.91199167,-71.03812333,18,499,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.5,1000,100,"","","","","","","","","","","","","",0.142638683
1413,"X",7,25,2023,100817,40.91427833,-71.03766,360,499,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1000,100,"","","","","","","","","","","","","",0.138892723
1414,"X",7,25,2023,100822,40.916475,-71.03826667,337,504,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.2,1000,100,"","","","","","","","","","","","","",0.134730516
1415,"X",7,25,2023,100827,40.91824333,-71.03988833,314,504,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.7,1000,100,"","","","","","","","","","","","","",0.129172945
1416,"X",7,25,2023,100832,40.919305,-71.04226667,293,494,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.8,1000,100,"","","","","","","","","","","","","",0.125323928
1417,"P",7,25,2023,100834,40.91943323,-71.04323158,287,490,4,"-","15",5,"","",1,2,"H","42","","","TUNS","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",90.4,1000,100,"","","","","","","","","","BLUEFIN","","","",0.044448636
1418,"X",7,25,2023,100837,40.91966667,-71.04498833,277,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.3,1000,100,"","","","","","","","","","","","","",0.125372521
1419,"X",7,25,2023,100837,40.91966667,-71.04498833,277,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.3,1000,100,"","","","","","","","","","","","","",0
1420,"X",7,25,2023,100842,40.91976167,-71.04781,271,477,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.5,1000,100,"","","","","","","","","","","","","",0.128141113
1421,"X",7,25,2023,100847,40.91949833,-71.05053833,255,477,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.4,1000,100,"","","","","","","","","","","","","",0.124785569
1422,"X",7,25,2023,100852,40.918665,-71.05295167,241,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.5,1000,100,"","","","","","","","","","","","","",0.120380166
1423,"X",7,25,2023,100857,40.91731167,-71.0549,223,473,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.6,1000,100,"","","","","","","","","","","","","",0.120066545
1424,"X",7,25,2023,100902,40.915725,-71.05669167,218,468,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.4,1000,100,"","","","","","","","","","","","","",0.125232278
1425,"X",7,25,2023,100907,40.91402333,-71.05833667,214,469,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.8,1000,100,"","","","","","","","","","","","","",0.126526846
1426,"X",7,25,2023,100907,40.91402333,-71.05833667,214,469,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.8,1000,100,"","","","","","","","","","","","","",0
1427,"X",7,25,2023,100912,40.91221167,-71.05976667,207,474,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.2,1000,100,"","","","","","","","","","","","","",0.126654824
1428,"P",7,25,2023,100916,40.91068676,-71.06063191,201,473,4,"-","15",5,"","",1,2,"H","43","90","","HUWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",92.1,1000,100,"","","","","","","","","","EXACT POINT","","","",0.099618202
1429,"X",7,25,2023,100917,40.91025833,-71.060875,199,472,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.7,1000,100,"","","","","","","","","","","","","",0.127606482
1430,"X",7,25,2023,100922,40.90815,-71.06163167,190,470,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.4,1000,100,"","","","","","","","","","","","","",0.131158943
1431,"X",7,25,2023,100927,40.90593667,-71.0616,172,478,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.1,1000,100,"","","","","","","","","","","","","",0.132897314
1432,"X",7,25,2023,100932,40.903825,-71.06088167,155,484,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.2,1000,100,"","","","","","","","","","","","","",0.130908747
1433,"X",7,25,2023,100937,40.90206667,-71.05917833,134,491,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.6,1000,100,"","","","","","","","","","","","","",0.130843689
1434,"X",7,25,2023,100937,40.90206667,-71.05917833,134,491,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.6,1000,100,"","","","","","","","","","","","","",0
1435,"X",7,25,2023,100942,40.900755,-71.056785,123,490,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.5,1000,100,"","","","","","","","","","","","","",0.134158443
1436,"X",7,25,2023,100947,40.89951167,-71.05420667,121,482,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.9,1000,100,"","","","","","","","","","","","","",0.138794116
1437,"X",7,25,2023,100952,40.89840833,-71.051425,114,493,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1000,100,"","","","","","","","","","","","","",0.142564494
1438,"X",7,25,2023,100957,40.89766167,-71.04855333,104,498,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.4,1000,100,"","","","","","","","","","","","","",0.137820229
1439,"P",7,25,2023,100958,40.89757588,-71.04793126,102,497,4,"-","15",5,"","",1,2,"H","44","90","","FIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",100.7,1000,100,"","","","","","","","","","EXACT POINT","","","",0.028697677
1440,"X",7,25,2023,101002,40.89724333,-71.04552,97,495,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.8,1000,100,"","","","","","","","","","","","","",0.139935947
1441,"X",7,25,2023,101007,40.89731,-71.04237333,80,495,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.2,1000,100,"","","","","","","","","","","","","",0.142863323
1442,"X",7,25,2023,101012,40.898145,-71.03939333,61,496,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0.144235557
1443,"X",7,25,2023,101017,40.89975,-71.03697,43,498,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.9,1000,100,"","","","","","","","","","","","","",0.146222877
1444,"P",7,25,2023,101017,40.89983775,-71.03690785,42,498,4,"-","15",5,"","",1,2,"H","45","","","TUNS","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",105.9,1000,100,"","","","","","","","","","BLUEFIN","","","",0.00597612
1445,"X",7,25,2023,101022,40.90189833,-71.03544833,17,498,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.7,1000,100,"","","","","","","","","","","","","",0.146308682
1446,"X",7,25,2023,101027,40.904295,-71.03506167,355,497,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103,1000,100,"","","","","","","","","","","","","",0.144962844
1447,"X",7,25,2023,101032,40.906445,-71.03615333,322,498,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.138265828
1448,"X",7,25,2023,101037,40.90773167,-71.038555,297,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0.133583584
1449,"X",7,25,2023,101037,40.90773167,-71.038555,297,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0
1450,"X",7,25,2023,101042,40.90803333,-71.04148333,268,475,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.6,1000,100,"","","","","","","","","","","","","",0.134105901
1451,"X",7,25,2023,101047,40.90765,-71.044415,254,466,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.7,1000,100,"","","","","","","","","","","","","",0.135004798
1452,"P",7,25,2023,101049,40.90731228,-71.04548816,249,465,4,"-","15",5,"","",1,2,"H","46","90","","MIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",96.5,1000,100,"","","","","","","","","","EXACT POINT","","","",0.052749236
1453,"X",7,25,2023,101052,40.90678667,-71.04715833,240,461,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.2,1000,100,"","","","","","","","","","","","","",0.134844622
1454,"P",7,25,2023,101055,40.90610622,-71.04831584,234,460,4,"-","15",5,"","",1,2,"H","47","90","","FIWH","1","","","1","3","0","","","","","","","","","","","","","","","","","","","",96.6,1000,100,"","","","","","","","","","EXACT POINT ","","","",0.066542479
1455,"X",7,25,2023,101057,40.90539833,-71.04952,226,459,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0.135768075
1456,"X",7,25,2023,101102,40.90378833,-71.05147833,218,470,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.4,1000,100,"","","","","","","","","","","","","",0.131306522
1457,"X",7,25,2023,101107,40.90195,-71.05287,202,476,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.8,1000,100,"","","","","","","","","","","","","",0.127164764
1458,"X",7,25,2023,101112,40.89991167,-71.05347,188,478,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",90.2,1000,100,"","","","","","","","","","","","","",0.125374915
1459,"X",7,25,2023,101117,40.89779333,-71.053125,162,482,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.8,1000,100,"","","","","","","","","","","","","",0.128145792
1460,"P",7,25,2023,101118,40.8973611,-71.0528245,158,484,4,"-","15",5,"","",1,2,"H","48","","","SADO","50","","","1","3","4","","","","","","","","","","","","","","","","","","","",93,1000,100,"","","","","","","","","","","","","",0.029316895
1461,"X",7,25,2023,101122,40.895885,-71.05179833,143,489,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.7,1000,100,"","","","","","","","","","","","","",0.129433789
1462,"X",7,25,2023,101127,40.89444667,-71.04959833,119,489,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.2,1000,100,"","","","","","","","","","","","","",0.132012145
1463,"X",7,25,2023,101132,40.89385,-71.04674167,93,494,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.9,1000,100,"","","","","","","","","","","","","",0.134510365
1464,"X",7,25,2023,101137,40.894225,-71.04376667,71,496,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.4,1000,100,"","","","","","","","","","","","","",0.136887327
1465,"X",7,25,2023,101137,40.894225,-71.04376667,71,496,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.4,1000,100,"","","","","","","","","","","","","",0
1466,"X",7,25,2023,101142,40.89544667,-71.041125,47,492,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.2,1000,100,"","","","","","","","","","","","","",0.140550523
1467,"X",7,25,2023,101147,40.89742167,-71.039275,25,490,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.3,1000,100,"","","","","","","","","","","","","",0.145294924
1468,"X",7,25,2023,101152,40.89975667,-71.03847667,8,493,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.8,1000,100,"","","","","","","","","","","","","",0.144800355
1469,"X",7,25,2023,101157,40.90208333,-71.03884833,341,497,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.1,1000,100,"","","","","","","","","","","","","",0.140708686
1470,"X",7,25,2023,101202,40.90396333,-71.040455,313,497,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.1,1000,100,"","","","","","","","","","","","","",0.134375904
1471,"X",7,25,2023,101207,40.90507667,-71.04291167,290,489,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.4,1000,100,"","","","","","","","","","","","","",0.12998507
1472,"X",7,25,2023,101207,40.90507667,-71.04291167,290,489,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.4,1000,100,"","","","","","","","","","","","","",0
1473,"P",7,25,2023,101210,40.90518163,-71.04460304,273,486,4,"-","15",5,"","",1,2,"H","49","90","","FIWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",92,1000,100,"","","","","","","","","","EXACT POINT","","","",0.07700983
1474,"X",7,25,2023,101212,40.90525,-71.045705,262,483,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.1,1000,100,"","","","","","","","","","","","","",0.127183067
1475,"X",7,25,2023,101217,40.90473667,-71.04842,255,478,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.7,1000,100,"","","","","","","","","","","","","",0.126998877
1476,"X",7,25,2023,101222,40.90420667,-71.05122333,256,470,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",96.4,1000,100,"","","","","","","","","","","","","",0.131131289
1477,"X",7,25,2023,101227,40.90368833,-71.05408,257,476,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",95.2,1000,100,"","","","","","","","","","","","","",0.133316182
1478,"P",7,25,2023,101230,40.90340848,-71.05559003,256,481,4,"-","15",5,"","",1,2,"H","50","90","","HUWH","2","","","1","3","0","","","","","","","","","","","","","","","","","","","",94.7,1000,100,"","","","","","","","","","EXACT POINT","","","",0.070554033
1479,"X",7,25,2023,101232,40.90317,-71.05687667,256,485,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",94.3,1000,100,"","","","","","","","","","","","","",0.130671174
1480,"X",7,25,2023,101237,40.90258333,-71.05956667,253,494,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.4,1000,100,"","","","","","","","","","","","","",0.127052003
1481,"X",7,25,2023,101237,40.90258333,-71.05956667,253,494,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.4,1000,100,"","","","","","","","","","","","","",0
1482,"X",7,25,2023,101242,40.901945,-71.06220333,252,495,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91,1000,100,"","","","","","","","","","","","","",0.125640765
1483,"X",7,25,2023,101247,40.90132,-71.06488667,255,491,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.9,1000,100,"","","","","","","","","","","","","",0.127422271
1484,"X",7,25,2023,101252,40.90084,-71.06767167,258,490,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",93.5,1000,100,"","","","","","","","","","","","","",0.129630376
1485,"P",7,25,2023,101256,40.90035649,-71.06989338,252,489,4,"-","15",5,"","",1,2,"H","51","","","SADO","10","","","1","3","2","","","","","","","","","","","","","","","","","","","",92.3,1000,100,"","","","","","","","","","","","","",0.104920566
1486,"X",7,25,2023,101257,40.90025167,-71.070375,251,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92,1000,100,"","","","","","","","","","","","","",0.127665266
1487,"X",7,25,2023,101302,40.89901667,-71.07258167,222,490,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.2,1000,100,"","","","","","","","","","","","","",0.124606758
1488,"X",7,25,2023,101307,40.89722667,-71.07401833,210,488,4,"-","15",5,"","",1,2,"H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.4,1000,100,"","","","","","","","","","","","","",0.125703647
