"rectype","month","day","year","eventno","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
"S",2,25,2024,490,83110,41.63808557,-70.01204364,77,297,1,"-","",5,"","",2,2,"C","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.7,1000,100,"","","","","","","","","","","","","",0.113768922
"X",2,25,2024,491,83111,41.63819,-70.01141667,76,296,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1000,100,"","","","","","","","","","","","","",0.142592367
"X",2,25,2024,492,83116,41.63886333,-70.00837667,72,294,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.3,1000,100,"","","","","","","","","","","","","",0.142273434
"X",2,25,2024,493,83121,41.63967667,-70.00542167,69,290,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.141299748
"X",2,25,2024,494,83126,41.64060167,-70.00252833,66,281,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.141204793
"X",2,25,2024,495,83131,41.64157333,-69.99963167,65,284,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.9,1000,100,"","","","","","","","","","","","","",0.142464815
"X",2,25,2024,496,83136,41.64253167,-69.99682333,66,297,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99,1000,100,"","","","","","","","","","","","","",0.138522235
"X",2,25,2024,497,83141,41.64343667,-69.99406333,67,299,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97,1000,100,"","","","","","","","","","","","","",0.135232742
"X",2,25,2024,498,83146,41.644345,-69.991295,66,286,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.3,1000,100,"","","","","","","","","","","","","",0.135653952
"X",2,25,2024,499,83151,41.64524667,-69.98847167,67,278,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.5,1000,100,"","","","","","","","","","","","","",0.137757605
"X",2,25,2024,500,83156,41.646175,-69.98565167,66,281,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.3,1000,100,"","","","","","","","","","","","","",0.138256111
"X",2,25,2024,501,83201,41.64706667,-69.98285167,67,293,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.8,1000,100,"","","","","","","","","","","","","",0.136555786
"X",2,25,2024,502,83206,41.647945,-69.98009,67,294,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.1,1000,100,"","","","","","","","","","","","","",0.134658216
"X",2,25,2024,503,83211,41.64883833,-69.9773,67,282,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.3,1000,100,"","","","","","","","","","","","","",0.136179378
"X",2,25,2024,504,83216,41.649745,-69.97442667,67,277,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.8,1000,100,"","","","","","","","","","","","","",0.139931463
"X",2,25,2024,505,83221,41.65068667,-69.97156,66,288,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.5,1000,100,"","","","","","","","","","","","","",0.140486733
"X",2,25,2024,506,83226,41.65164,-69.96876833,66,295,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.4,1000,100,"","","","","","","","","","","","","",0.137701184
"X",2,25,2024,507,83231,41.65257667,-69.96602833,65,299,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.2,1000,100,"","","","","","","","","","","","","",0.135175442
"X",2,25,2024,508,83236,41.653535,-69.963305,65,293,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.6,1000,100,"","","","","","","","","","","","","",0.135043375
"X",2,25,2024,509,83241,41.65452667,-69.96056333,64,294,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.4,1000,100,"","","","","","","","","","","","","",0.136646293
"X",2,25,2024,510,83246,41.655565,-69.95783167,63,301,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.3,1000,100,"","","","","","","","","","","","","",0.137488498
"X",2,25,2024,511,83251,41.65664833,-69.95511167,62,304,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.2,1000,100,"","","","","","","","","","","","","",0.138270662
"X",2,25,2024,512,83256,41.65774,-69.95236833,62,315,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1000,100,"","","","","","","","","","","","","",0.139427869
"X",2,25,2024,513,83301,41.658825,-69.949675,62,323,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.137260063
"X",2,25,2024,514,83306,41.65992167,-69.94703833,61,323,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.9,1000,100,"","","","","","","","","","","","","",0.135365627
"X",2,25,2024,515,83311,41.66104,-69.94440167,60,328,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.7,1000,100,"","","","","","","","","","","","","",0.136001378
"X",2,25,2024,516,83316,41.66215833,-69.94175833,61,328,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.13625972
"X",2,25,2024,517,83321,41.66327333,-69.93906833,61,326,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.7,1000,100,"","","","","","","","","","","","","",0.137985989
"X",2,25,2024,518,83326,41.664385,-69.93635333,61,324,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.4,1000,100,"","","","","","","","","","","","","",0.138869455
"X",2,25,2024,519,83331,41.66552833,-69.93364667,60,328,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.8,1000,100,"","","","","","","","","","","","","",0.139465872
"X",2,25,2024,520,83336,41.66668667,-69.930915,61,331,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.2,1000,100,"","","","","","","","","","","","","",0.140883531
"X",2,25,2024,521,83341,41.66786833,-69.92814667,60,334,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.7,1000,100,"","","","","","","","","","","","","",0.143003949
"X",2,25,2024,522,83346,41.66906833,-69.92535167,60,337,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.5,1000,100,"","","","","","","","","","","","","",0.144586956
"X",2,25,2024,523,83351,41.67024333,-69.92255667,61,346,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.1,1000,100,"","","","","","","","","","","","","",0.143842865
"X",2,25,2024,524,83356,41.67145333,-69.91976667,60,348,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.7,1000,100,"","","","","","","","","","","","","",0.144689095
"X",2,25,2024,525,83401,41.67271833,-69.91702667,58,349,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.3,1000,100,"","","","","","","","","","","","","",0.14446075
"X",2,25,2024,526,83406,41.67398833,-69.914275,59,346,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0.145061592
"X",2,25,2024,527,83411,41.67526,-69.91147167,59,347,1,"-","",5,"","",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.1,1000,100,"","","","","","","","","","","","","",0.147087593
"S",2,25,2024,528,83414,41.6761876,-69.9093787,60,352,2,"1","2",5,"3","2",2,2,"C","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.2,1000,100,"","","","","","","","","","","","","",0.109139611
"X",2,25,2024,529,83416,41.67650833,-69.908655,60,354,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.2,1000,100,"","","","","","","","","","","","","",0.146877072
"X",2,25,2024,530,83421,41.67773667,-69.905785,61,351,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.5,1000,100,"","","","","","","","","","","","","",0.148336175
"X",2,25,2024,531,83426,41.67900333,-69.90293167,59,345,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",107.5,1000,100,"","","","","","","","","","","","","",0.148848686
"X",2,25,2024,532,83431,41.68029,-69.90005833,59,335,2,"1","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.4,1000,100,"","","","","","","","","","","","","",0.150232091
"X",2,25,2024,533,83431,41.68038663,-69.89983607,60,334,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.5,1000,100,"","","","","","","","","","","","","",0.011532317
"X",2,25,2024,534,83436,41.68156167,-69.89713333,60,326,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.6,1000,100,"","","","","","","","","","","","","",0.151766522
"X",2,25,2024,535,83441,41.68284,-69.89418667,60,323,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.9,1000,100,"","","","","","","","","","","","","",0.152805363
"X",2,25,2024,536,83446,41.68410667,-69.89122,60,321,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.2,1000,100,"","","","","","","","","","","","","",0.153230364
"X",2,25,2024,537,83451,41.685345,-69.88824167,61,324,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.8,1000,100,"","","","","","","","","","","","","",0.152847797
"X",2,25,2024,538,83456,41.68656333,-69.88533833,61,328,2,"2","2",5,"3","2",2,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.8,1000,100,"","","","","","","","","","","","","",0.149324412
"S",2,25,2024,539,83500,41.68750308,-69.88318856,60,327,2,"2","2",5,"3","2",3,2,"C","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.5,1000,100,"","","","","","","","","","","","","",0.11169023
"X",2,25,2024,540,83501,41.68780333,-69.88250167,59,327,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.4,1000,100,"","","","","","","","","","","","","",0.147376491
"X",2,25,2024,541,83506,41.689055,-69.87971333,59,323,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0.145867884
"X",2,25,2024,542,83506,41.689055,-69.87971333,59,323,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0
"X",2,25,2024,543,83511,41.69033667,-69.876935,58,317,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.2,1000,100,"","","","","","","","","","","","","",0.146420251
"X",2,25,2024,544,83516,41.69161667,-69.87417,58,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.9,1000,100,"","","","","","","","","","","","","",0.14585715
"X",2,25,2024,545,83521,41.69288333,-69.871425,59,324,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.6,1000,100,"","","","","","","","","","","","","",0.144671298
"X",2,25,2024,546,83526,41.69412333,-69.86872,58,321,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.1,1000,100,"","","","","","","","","","","","","",0.142302668
"X",2,25,2024,547,83531,41.695365,-69.86600333,59,315,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.6,1000,100,"","","","","","","","","","","","","",0.142798898
"X",2,25,2024,548,83536,41.69657667,-69.86324333,60,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.3,1000,100,"","","","","","","","","","","","","",0.143536139
"X",2,25,2024,549,83541,41.69778667,-69.86049,60,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.7,1000,100,"","","","","","","","","","","","","",0.14322579
"X",2,25,2024,550,83546,41.698985,-69.85773833,60,319,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103,1000,100,"","","","","","","","","","","","","",0.14280522
"X",2,25,2024,551,83551,41.70018167,-69.85498833,60,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.9,1000,100,"","","","","","","","","","","","","",0.142688289
"X",2,25,2024,552,83556,41.70137,-69.85224167,60,323,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.7,1000,100,"","","","","","","","","","","","","",0.142305721
"X",2,25,2024,553,83601,41.70251833,-69.84949333,62,327,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.141180157
"X",2,25,2024,554,83606,41.70366,-69.84674,61,326,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.2,1000,100,"","","","","","","","","","","","","",0.141179097
"X",2,25,2024,555,83611,41.70480833,-69.844,60,323,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.4,1000,100,"","","","","","","","","","","","","",0.140850477
"X",2,25,2024,556,83616,41.706035,-69.841335,58,322,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.2,1000,100,"","","","","","","","","","","","","",0.140336921
"X",2,25,2024,557,83621,41.707265,-69.83872333,58,331,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.8,1000,100,"","","","","","","","","","","","","",0.138412421
"X",2,25,2024,558,83626,41.70846833,-69.836125,59,334,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.7,1000,100,"","","","","","","","","","","","","",0.137054729
"X",2,25,2024,559,83631,41.70963,-69.83348667,60,332,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.4,1000,100,"","","","","","","","","","","","","",0.137292009
"X",2,25,2024,560,83636,41.71078333,-69.83079333,60,322,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.2,1000,100,"","","","","","","","","","","","","",0.13916953
"X",2,25,2024,561,83636,41.71078333,-69.83079333,60,322,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.2,1000,100,"","","","","","","","","","","","","",0
"X",2,25,2024,562,83641,41.71196,-69.82804333,60,311,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.6,1000,100,"","","","","","","","","","","","","",0.142067819
"X",2,25,2024,563,83646,41.71313833,-69.82529833,60,313,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.9,1000,100,"","","","","","","","","","","","","",0.141921336
"X",2,25,2024,564,83651,41.71434,-69.822595,58,317,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.141015191
"X",2,25,2024,565,83656,41.71555833,-69.81989333,59,317,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.9,1000,100,"","","","","","","","","","","","","",0.141463892
"X",2,25,2024,566,83701,41.71672833,-69.81714667,60,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.2,1000,100,"","","","","","","","","","","","","",0.141731479
"X",2,25,2024,567,83706,41.717875,-69.8144,61,326,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0.141040432
"X",2,25,2024,568,83706,41.717875,-69.8144,61,326,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1000,100,"","","","","","","","","","","","","",0
"X",2,25,2024,569,83711,41.71904,-69.81168167,60,324,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.6,1000,100,"","","","","","","","","","","","","",0.140476489
"X",2,25,2024,570,83716,41.72022333,-69.809005,59,320,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.6,1000,100,"","","","","","","","","","","","","",0.139416055
"X",2,25,2024,571,83721,41.72143667,-69.80634167,58,314,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.9,1000,100,"","","","","","","","","","","","","",0.139830249
"X",2,25,2024,572,83726,41.722665,-69.80365167,59,307,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102,1000,100,"","","","","","","","","","","","","",0.141317618
"X",2,25,2024,573,83731,41.72386333,-69.80094333,60,304,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.3,1000,100,"","","","","","","","","","","","","",0.141090153
"X",2,25,2024,574,83736,41.725025,-69.79827,60,308,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.1,1000,100,"","","","","","","","","","","","","",0.138620756
"X",2,25,2024,575,83741,41.72615333,-69.79560667,61,313,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.5,1000,100,"","","","","","","","","","","","","",0.137232911
"X",2,25,2024,576,83746,41.72728833,-69.79296667,60,310,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.136522137
"X",2,25,2024,577,83751,41.72845833,-69.79034333,59,305,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.136939696
"X",2,25,2024,578,83756,41.72963333,-69.78771333,59,300,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.5,1000,100,"","","","","","","","","","","","","",0.137348316
"X",2,25,2024,579,83801,41.73080333,-69.78509,59,300,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.136936013
"X",2,25,2024,580,83806,41.731975,-69.78246167,59,307,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.5,1000,100,"","","","","","","","","","","","","",0.137177819
"X",2,25,2024,581,83811,41.73314667,-69.77987833,59,317,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97.7,1000,100,"","","","","","","","","","","","","",0.135448977
"X",2,25,2024,582,83816,41.73434,-69.77727667,59,325,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.9,1000,100,"","","","","","","","","","","","","",0.136826456
"X",2,25,2024,583,83821,41.73549833,-69.77462,60,327,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.6,1000,100,"","","","","","","","","","","","","",0.137858014
"X",2,25,2024,584,83826,41.73665667,-69.77193167,60,328,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.7,1000,100,"","","","","","","","","","","","","",0.139082996
"X",2,25,2024,585,83831,41.73783667,-69.76924,59,330,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.9,1000,100,"","","","","","","","","","","","","",0.13986488
"X",2,25,2024,586,83836,41.73905667,-69.76654833,59,330,2,"2","2",5,"3","2",3,2,"C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.2,1000,100,"","","","","","","","","","","","","",0.141094676
