"rectype","month","day","year","eventno","time","lat","long","heading","alt","legtype","legstage","legno","visiblty","glarel","glarer","beaufort","cloud","wx","sightno","anglel","angler","speccode","number","numcalf","anhead","photos","idrel","confidnc","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","refno","stratum","utc","radalt","gpsspeed","setalt","setvel","lensfl","ggf","int","gpsq","gpssats","roll","pitch","yaw","maghead","notes","edits","glarev","ph_qual","TrackDist"
"X","","","","",1104,41.3806716666667,-71.179815,215,486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",113.2,1500,100,"","","","","","","","","","","","","",0.157792174
"X","","","","",1104,41.3785516666667,-71.1818433333333,216,485,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",112.3,1500,100,"","","","","","","","","","","","","",0.156689943
"X","","","","",1104,41.376475,-71.18388,217,483,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.7,1500,100,"","","","","","","","","","","","","",0.1548078525
"X","","","","",1104,41.3744066666667,-71.1859333333333,217,480,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.5,1500,100,"","","","","","","","","","","","","",0.1548543159
"X","","","","",1104,41.3723333333333,-71.187995,217,478,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.7,1500,100,"","","","","","","","","","","","","",0.1553211723
"X","","","","",1104,41.3702616666667,-71.1900566666667,217,474,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",111.6,1500,100,"","","","","","","","","","","","","",0.1552427544
"X","","","","",1104,41.3682,-71.192075,216,473,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110.4,1500,100,"","","","","","","","","","","","","",0.1535998424
"X","","","","",1104,41.3661766666667,-71.194085,217,476,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108.2,1500,100,"","","","","","","","","","","","","",0.1515281547
"X","","","","",1104,41.36424,-71.1961683333333,220,476,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.6,1500,100,"","","","","","","","","","","","","",0.1494443252
"X","","","","",1104,41.3623733333333,-71.1982833333333,221,476,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.8,1500,100,"","","","","","","","","","","","","",0.147120203
"X","","","","",1104,41.3605616666667,-71.2003883333333,221,478,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103,1500,100,"","","","","","","","","","","","","",0.144325597
"S","","","","",1104,41.3590907636499,-71.2021124696517,221,478,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.6,1500,100,"","","","","","","","","","","","","",0.1176277
"X","","","","",1104,41.35879,-71.202465,221,479,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.3,1500,100,"","","","","","","","","","","","","",0.141679431
"X","","","","",1105,41.3570383333333,-71.204545,222,473,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.9,1500,100,"","","","","","","","","","","","","",0.1408816992
"X","","","","",1105,41.35531,-71.2066666666667,223,468,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.7,1500,100,"","","","","","","","","","","","","",0.1411062951
"X","","","","",1105,41.35359,-71.2087833333333,221,470,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1500,100,"","","","","","","","","","","","","",0.1405874722
"X","","","","",1105,41.35359,-71.2087833333333,221,470,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.3,1500,100,"","","","","","","","","","","","","",0
"X","","","","",1105,41.3517516666667,-71.2106566666667,213,472,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.5,1500,100,"","","","","","","","","","","","","",0.1389642175
"X","","","","",1105,41.34967,-71.2120683333333,202,469,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.5,1500,100,"","","","","","","","","","","","","",0.1402471097
"X","","","","",1105,41.347435,-71.21317,200,460,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.7,1500,100,"","","","","","","","","","","","","",0.1430828133
"X","","","","",1105,41.34512,-71.214115,195,453,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.3,1500,100,"","","","","","","","","","","","","",0.1453739416
"S","","","","",1105,41.3427448218481,-71.2147578312727,189,452,"1","-","","5","","","3","1","C","S2358","","","MV-L","1","","","1","9","0","","","","","","","","","","","","","","","","","","","",105.3,1500,100,"","","","","","","","","","CRANE SHIP - ","","","",0.1455208311
"X","","","","",1105,41.3427183333333,-71.214765,189,452,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.3,1500,100,"","","","","","","","","","","","","",0.1471437105
"X","","","","",1105,41.3402966666667,-71.2152,187,450,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.9,1500,100,"","","","","","","","","","","","","",0.1467142555
"X","","","","",1105,41.3402966666667,-71.2152,187,450,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104.9,1500,100,"","","","","","","","","","","","","",0
"X","","","","",1105,41.3378483333333,-71.21553,186,448,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",106.4,1500,100,"","","","","","","","","","","","","",0.1477498594
"X","","","","",1105,41.335405,-71.215805,184,455,"1","-","","5","","","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.9,1500,100,"","","","","","","","","","","","","",0.1472217526
"S","","","","",1105,41.3332579196272,-71.2159510199167,182,457,"2","1","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103,1500,100,"","","","","","","","","","","","","",0.1290796583
"X","","","","",1105,41.3330033333333,-71.2159683333333,182,457,"2","1","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1500,100,"","","","","","","","","","","","","",0.144385052
"X","","","","",1106,41.3306266666667,-71.2160316666667,181,456,"2","1","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.3,1500,100,"","","","","","","","","","","","","",0.1427247178
"X","","","","",1106,41.3294100463612,-71.2160426961987,181,455,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.8,1500,100,"","","","","","","","","","","","","",0.0730481319
"X","","","","",1106,41.3282366666667,-71.2160533333333,181,454,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.2,1500,100,"","","","","","","","","","","","","",0.1435000176
"P","","","","",1106,41.3274385952682,-71.2160655945057,181,454,"2","2","8","5","3","1","3","1","C","S2359","","","SV-S","1","","","1","9","0","","","","","","","","","","","","","","","","","","","",103.1,1500,100,"","","","","","","","","","","","","",0.0479197605
"X","","","","",1106,41.32585,-71.21609,181,455,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.9,1500,100,"","","","","","","","","","","","","",0.1433060939
"X","","","","",1106,41.323475,-71.2161566666667,182,459,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.8,1500,100,"","","","","","","","","","","","","",0.1426277651
"S","","","","",1106,41.3226098567481,-71.2161929199429,181,460,"2","2","8","5","3","1","3","1","C","S2360","","","RECV","5","","","1","9","0","","","","","","","","","","","","","","","","","","","",101.6,1500,100,"","","","","","","","","","","","","",0.0519693116
"X","","","","",1106,41.3211283333333,-71.216255,181,462,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.3,1500,100,"","","","","","","","","","","","","",0.1409646895
"X","","","","",1106,41.3187816666667,-71.2162983333333,180,462,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.9,1500,100,"","","","","","","","","","","","","",0.1409084884
"X","","","","",1106,41.316415,-71.2163316666667,180,460,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.6,1500,100,"","","","","","","","","","","","","",0.1421036987
"X","","","","",1106,41.31404,-71.2163333333333,179,459,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.9,1500,100,"","","","","","","","","","","","","",0.1425961055
"X","","","","",1106,41.311645,-71.2163016666667,179,462,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.2,1500,100,"","","","","","","","","","","","","",0.143803986
"X","","","","",1106,41.311645,-71.2163016666667,179,462,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",103.2,1500,100,"","","","","","","","","","","","","",0
"X","","","","",1106,41.3092783333333,-71.216255,179,465,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102,1500,100,"","","","","","","","","","","","","",0.1421113338
"X","","","","",1106,41.3069433333333,-71.2161983333333,180,466,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",101.4,1500,100,"","","","","","","","","","","","","",0.1402177604
"X","","","","",1106,41.3046,-71.2161833333333,180,466,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.7,1500,100,"","","","","","","","","","","","","",0.1406964311
"X","","","","",1107,41.302255,-71.216175,180,465,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.1,1500,100,"","","","","","","","","","","","","",0.1407953737
"X","","","","",1107,41.2998866666667,-71.2161866666667,180,464,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",102.9,1500,100,"","","","","","","","","","","","","",0.1421967897
"X","","","","",1107,41.2975216666667,-71.2161866666667,180,467,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",100.7,1500,100,"","","","","","","","","","","","","",0.1419956812
"X","","","","",1107,41.2952016666667,-71.2161733333333,179,471,"2","2","8","5","3","1","3","1","C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",99.5,1500,100,"","","","","","","","","","","","","",0.1392951591
